Visibility,O3,station,O_XYLENE,NMHC,PH_RAIN,PRESSURE,UVB,ETHYLBENZENE,RH,NOx,PM2.5,RP,O3-TEST2,CO,SHELT_TEMP,RAINFALL,THC,WIND_DIREC,year,RAIN_INT,RAIN_TEMP,SO2-test,CH4,UVB-1,O3-test,SO2,WIND_SPEED,VOLUME,UVA-1,AMB_TEMP,UVA,WD_HR,NO2,BENZENE,PM10,M_P_XYLENES,WS_HR,TOLUENE,PM2.5-test,RAIN_COND,CO2,NO
,,,,1.526237321281533,,,,,,0.7475472053232887,,,,0.4085208176849129,,0.0909169782456155,1.5257781790885878,,,,,,1.5255485949962986,,,0.322258094464884,,,,,,,0.7477774132147642,,0.845208989877119,,,,,,,0.7478912565663125
,0.5129512791510364,,,,,,,,,0.6287818687992336,,,,0.3612216758218283,0.007575757575757576,0.20810123806605213,,0.18623377267564473,,0.0039026629935720843,0.0040174471992653815,,,,,0.3917114437898567,0.18482960226959022,,,0.25575111291390756,,0.4431947117501289,0.6295033695207344,,0.719184444547308,,0.44308055649898737,,,,,0.6287818687992336
,0.7298324274517081,,,2.0721524023285895,,,,,,1.0276216469049628,1.2476284153314126,,0.32108516483516486,0.4509166648726589,0.01282051282051282,0.29237794435698766,2.0724945493274847,0.24307164875759554,,,,,2.061526224821938,,,0.5697595404375332,0.2638407684910243,,,0.2964780456906926,,0.5160933243777491,1.0268216158795223,,0.7517386665434576,,0.5270501066425215,,,,,1.0332209078194607
,0.5776852974559096,,,,,,,,,0.8632921026101162,,,,0.4050335429483418,0.025956284153005466,0.22181062618020506,,0.35297655287886276,,,,,,,,0.6073362610606421,0.29228324936657696,,,0.15876990898979304,,0.42095809317064653,0.8632924145097095,,0.5971438255275631,,0.42095809317064653,,,,,0.8738041613085116
,0.5267451039304285,,0.08538812785388128,1.2035139516458289,,,1.2926687914912147,0.08538812785388128,,0.6794951312130743,,,,0.2620359910880346,0.003767123287671233,0.1350836830036246,1.2024837318656092,,,,,,1.20476683688844,0.982648401826484,,0.3410819971691856,,0.08538812785388128,,0.10099701275593931,,0.41699977543229283,0.6794951312130743,0.08538812785388128,0.48575044892976615,0.08538812785388128,0.4168856201811513,0.08538812785388128,,,,0.6927459215186591
,,,,,,,,,,,,,,,0.00273224043715847,,,,,0.007399817850637523,0.008652094717668488,,,,,,,,,,,0.43637560196621505,,,0.9181776995542779,,0.43580482571050727,,,,,
,1.364286766281939,,0.07866575591985428,,,,,0.07855191256830601,,0.5588106756917899,,,,0.3670933173429123,0.0006830601092896175,0.19015476334170195,,0.26617346113941676,,,,,,,,0.5899386938178056,0.25801216285896916,0.07627504553734062,,0.22838892812809788,,0.38743107018988443,0.5588097348376448,0.07866575591985428,0.9050067032645335,0.07866575591985428,0.3873169149387429,0.08060109289617487,,,,0.5586949506319516
,0.42534936653192607,,,,1.9301689949971301,,,,0.4801940249394915,0.8218238094792525,,,,0.3378335376275669,0.0006830601092896175,0.16010020554183196,,0.7020186531551763,,0.006375227686703097,0.007172131147540984,,,,,0.5368843491903087,0.7075046551014298,,,0.149155180964144,,0.5073424283254734,0.821937964730394,,0.4991214178331711,,0.5071141178231904,,,1.961235870948424,,0.8218238094792525
,0.6479741211488161,,,,,,,,,0.8804253192331788,,,,0.39691371102920364,0.002276867030965392,0.1365499302112523,,1.5886069131249458,,,,,,,,0.5649001869775341,0.22887652543961343,,,0.15032149140833628,,0.41902960941670797,0.8795104444827473,,0.4567057376409812,,0.42005982919692775,,,,,0.9346027978688928
,0.5112426434000081,,,,1.386350643291003,,,,,0.7494922325178015,,,,0.3692519661496129,0.003870673952641166,0.13710348092301858,,0.1639621961859795,,0.02686703096539162,0.02755009107468124,,,0.9515027322404371,,0.35773668972227296,0.15718780438173646,,,,,0.4147277702647677,0.7491511446113779,,0.5454528798254653,,0.4144994597624846,,,1.3865789537932862,,0.7508653654544869
,0.5079755438625646,,,,,,,,,0.9706329732176343,,,,0.3368078904187546,0.020205479452054795,0.13149788736663404,,0.19235222016428707,,,,,,,,0.4752837408412581,0.27738972579023924,,,0.20782846627529056,,0.4724779010569488,0.9717786027023049,,0.4559217955245666,,0.47429939468172116,,,,,0.974290359544535
,,,,,,,,,,0.9002930438598984,,,,,0.00273224043715847,0.1345807918294887,,0.5903979614630964,,,,,,,,0.37676269405929846,0.2569663872763501,,,0.16201528899001874,,0.4594271754893808,0.9001788886087567,,0.4493978410161406,,0.4745112653334639,,,,,0.906950879950124
,0.5887533585852515,,,,,,,,,0.6370127365905431,,,,0.2552618123459803,0.0015938069216757742,0.15516594612948986,,0.17091591163300635,,,,,,,,0.35614350606097506,0.17235576753300416,,,0.156420519445815,,0.41287615090949925,0.6367739591311354,,0.354101620678236,,0.4127619956583577,,,,,0.6399710855981808
,0.6115146535561,,,1.0178526120602542,,,,,,0.5633694152729829,,,,0.31563789739811937,0.007399817850637523,0.11440504931302851,1.0160219866859381,,,,,,1.0129133058413156,,,0.5297460642804794,,,,0.11777792050319681,,0.41117687294932465,0.56348517709712,,0.42576870329607697,,0.41163600977209786,,,,,0.5643987447725268
,0.6563791201494017,,,1.038580280602851,1.4853850046211086,0.001138433515482696,0.6873494761319711,,,0.8409870208785304,,,,0.4013809291560908,0.001138433515482696,0.27137865247782145,1.0353650509962844,,,0.009790528233151184,0.012295081967213115,,1.0340831871572849,0.9858834244080146,,0.5190977757475927,,,0.9158697632058288,0.28150574026225933,0.08526867030965392,0.44161800259706674,0.8415161654057047,,0.5765695311789923,,0.4045427041581319,,,1.4849176286679329,,0.8406433041850278
,0.25025953660582,,,,,,,,0.09899317081974841,1.1322225236524583,0.6487374321601248,,,,0.01221461187214612,0.11041340138016535,,0.09389500417739809,,,,,,,,0.31046177900124683,0.09378461228618427,,,0.08668803873721906,,0.8817920386497751,1.1322225236524583,,0.29524524945449043,,0.8817920386497751,,,,,1.1322225236524583
,0.013242009132420091,,,,0.01906392694063927,,,,0.01598173515981735,0.019406392694063926,0.0091324200913242,,,0.012442922374429224,,0.0046803652968036525,,0.0029680365296803654,,,,,,,,0.036301369863013695,0.0029680365296803654,,,0.017579908675799085,,0.0028538812785388126,0.019406392694063926,,0.011643835616438357,,0.0028538812785388126,,,0.01906392694063927,,0.019406392694063926
,0.6090497241320122,,,,,,,,,0.9392566164705906,,,,0.2572130202537053,0.0010245901639344263,0.09313717319275935,,0.11021005000662487,,,,,,,,0.5082400438513034,0.1364101453413562,,,0.09126417857591154,,0.4270047890243323,0.9397116519855575,,0.5867218474612683,,0.4271202091536028,,,,,0.980745838260312
,0.4044045331271784,,,,,,0.8216207776323682,,,0.9001821117194229,,,,0.30976997512546967,0.007077625570776256,0.1590742777050729,,,,,,,,0.7469178082191781,,0.3592793893307108,,,,0.14373834678588543,,0.4211034383811163,0.901209508979697,,0.7125503825394738,,0.4158522968286049,,,,,0.9082064385970801
,0.7368685158351983,,,,,,,,,0.8312296505697788,,,,0.37957112172069407,0.007285974499089253,0.14214337777525515,,0.1669678823887937,,,,,,,,0.5521732968350928,0.18398268399684703,,,0.3109847434088753,,0.42067694467914957,0.8311158072182305,,1.0584355419037859,,0.43220914086265333,,,,0.027777777777777776,0.8312296505697788
,0.5590502266188434,,,,1.560384459068835,,,,,0.8768901221081622,,,,0.3827075993120025,0.007534246575342466,0.17109749642954264,,1.0092818411422417,,0.012899543378995433,0.014611872146118721,,,,,0.5466608188136142,1.0204420367910416,,,0.9449629960207954,,0.4351264440951169,0.8821190236337424,,0.621542000927875,,0.43501228884397536,,,1.5574229724306135,,0.8817881351703057
0.6318493150684932,0.5064473416146446,,,1.2250682768774508,1.5980938804751401,0.010844748858447488,,,,0.7278899536661158,,,,0.261974670257008,0.010958904109589041,0.13498406193078327,1.222785483754213,0.15181849116275345,,0.012785388127853882,0.014041095890410958,,1.2226707047038847,,,0.4199452266612046,0.1419178623731734,,,0.13154750594117315,,0.433228339704311,0.7280041089172573,,0.5569898498275435,,0.4357397552294252,,,1.6017468485116702,,0.730285654442122
,0.6291969346370875,,,1.8087631755299618,1.3534212917606137,,,,,0.737456085565506,,,,0.2449645969969347,0.004098360655737705,0.11842681546813595,1.8087631755299618,0.11296485378284166,,0.006944444444444444,0.008310564663023679,,1.8178884219306404,,0.4341985428051002,0.382005871526981,0.19635526474174578,,,0.1179767597786349,,0.4166611758628377,0.7373419303143646,,0.40536799764848275,,0.41677533111397924,,,1.3542200666190112,,0.7390542590814878
0.5133101851851852,0.5490182574784366,,,0.718278998298106,,0.0028935185185185184,,,,0.7654134269467248,,0.04050925925925926,,0.3029830011044164,0.0028935185185185184,0.30957837319041576,0.7142803921016329,0.3310548495972374,,,,,0.7137089747669826,,,0.4124109011793842,0.23574921447230274,,,0.3236215393312528,,0.469344132451167,0.7643834965027247,,0.49004498210021763,,0.4690007258577604,,,,,0.765983250223897
,0.6622246965777184,,0.07036271808999081,1.1038735319294288,,,,0.07300275482093664,,0.8177704224658411,,,,0.40802412740234645,0.029614325068870524,0.2886419433070777,1.0997664380850793,0.3011226988965947,,,,,1.0999947485873625,0.980257116620753,,0.5546722909020761,0.28810777390799824,0.07300275482093664,,,,0.465555129118559,0.8177704224658411,0.07300275482093664,0.5672996990735133,0.07300275482093664,0.465555129118559,0.07311753902662993,,,,0.8184553539726902
,0.5794994503986243,,,,,,,,,1.0529724433160543,,,,0.36559918903869526,0.012811634349030472,0.1644584874793281,,0.2188261490342562,,,,,,,,0.3699160371322138,0.309503028678672,,,0.1626702885642797,,0.41934647864878766,1.0511311047983887,,0.6999221281896045,,0.42117672602698025,,,,,1.075197136154177
,0.5652889135547756,,,,,,,,,0.8092284232521824,,,,0.27783038941156446,0.0028460837887067394,,,0.1739651754091128,,,,,,,,0.37185829262049064,0.21612134120061377,,,0.12468458228477368,,0.4072001686010628,0.8091142680010408,,0.4609607442081952,,0.4072001686010628,,,,,0.8101429301394438
,0.5476021939017393,,,1.2565452129650425,,,0.3908477742845023,,,1.3108894544668184,,,,0.3250010916485765,0.0020491803278688526,0.14453229616321914,1.2530000582212575,0.2699509174006704,,,,,1.2532267832339414,0.9872495446265938,,0.3448170604918865,0.28567738873501847,,,0.18094179121857093,,0.47035269606008434,1.310088782219228,,0.48795922016784365,,0.47035269606008434,,,,,1.331719616820953
,0.6242684667860309,,,,1.5006099862197018,,,,,0.9696493293418752,,,,0.4740316418312104,0.010473588342440802,0.2203881600056204,,0.2859914343181133,,0.014116575591985429,0.01582422586520947,,,,,0.49136386225389217,0.321067661002646,,,0.19799539395119237,,0.45634154253062853,0.9694260887769278,,0.6771205518624311,,0.4501771589689847,,,1.5034688853114777,,0.9901747656240564
,0.5878389958999558,,,,,,,,,1.1491924266304536,,0.9824681238615665,,0.3631347355242635,0.01582422586520947,0.17997499355515145,,0.28766078227402825,,,,,,,,0.48158316971176796,0.27028854473293107,,,0.18993479968397287,,0.45656102505073076,1.1482760136421228,,0.6508338740008401,,0.45181174334209573,,,,,1.1666787914199006
,,,0.08276411657559199,,,,,0.08276411657559199,,0.5725407475144928,,,,0.2449753588434055,0.007741347905282332,0.10892084611718435,,,,,,,,,,0.3176417798170649,,0.08276411657559199,,0.10843543760678276,,0.4068143823140455,0.5731121509968553,0.08276411657559199,0.5553052576440641,0.08276411657559199,0.4077251291264316,0.08276411657559199,,,,0.5731121509968553
,0.08388743384101882,,,0.9215491066325232,,,,,0.04180084877308855,0.14982398708068362,0.09658327777168485,,,0.0627808982244064,,0.9506693365271852,0.9215491066325232,0.037969989166203894,,,,,0.9215491066325232,,,0.11948049423464482,0.039225385029167684,,,0.030933897015686666,,0.03835727416583542,0.14982398708068362,,0.1510331420155735,,0.03835727416583542,,,,,0.14982398708068362
,0.5266588166283716,,,,,,,,,0.6425329038749386,,,,0.27361690771590286,0.005578324225865209,0.1361493164810347,,0.1380176650533675,,,,,,,,0.4564212313589817,0.12657625189632757,,,0.11207233458398783,,0.4153738359975728,0.6423010461755861,,0.511652012023997,,0.4153738359975728,,,,,0.64531582522172
,0.4873230528623696,,,,,,,,,0.9469048235675792,,,,0.26879639868210936,0.0014799635701275046,0.10379317529458676,,0.10197114860963456,,,,,,,,0.3262369988343266,0.09945451553484153,,,0.10752007421716459,,0.4123292161216032,0.9479322208278532,,0.5347600278764452,,0.4123298416345238,,,,,1.0361669690815574
,,,,,,,,,,0.7781487902863925,,,,,0.0023907103825136613,0.1251484658181865,,,,,,,,,,0.34535123091943976,,,,0.20708859154121811,,0.5462631309728773,0.7781478511601446,,0.4347544468399748,,0.5267959178581232,,,,,0.7844350695600196
,0.5678101973055583,,,,,,,,,0.661098298005322,,,,0.3112624092784909,0.014571948998178506,0.1334572492079735,,0.36829512670351444,,,,0.8688524590163934,,,0.42679872495446264,0.5152440207094447,0.21723938915913324,,,0.1809099912500485,,0.46450841664059767,0.6610995628834511,,0.4739169190711267,,0.4638234851337484,,,,,0.667738275743467
,0.6657575949460386,,,,,,,,,0.7697746944638264,,,,0.2760319856872007,0.0045662100456621,0.13525167290717377,,0.1585667354884739,,,,,,,,0.5641226952945481,0.22888815745660024,,,0.1402218061563032,,0.40135487640961476,0.7696583071267686,,0.5025798830805487,,0.40101178342953553,,,,,0.7704602798321198
,,,,,,,,,,0.7465957661725112,,,,,0.002276867030965392,0.13120173394403356,,0.15885061663150382,,,,,,,,0.42578926721168353,0.15441032277354486,,,0.14599908480881274,,0.4265578656418336,0.7471646345410132,,0.9366440909009488,,0.42644371039069207,,,,,0.7592005409782246
,0.6849634636380361,,,,,,,,,1.2169203008900389,,,,0.48117247260116713,0.002959927140255009,0.1450196862293056,,0.7477026653925555,,,,,,,,1.5889074051566392,0.7127942401183446,,,0.166712710031588,,0.411636733902622,1.2182939687341352,,0.9750479100624195,,0.4092394736286495,,,,,1.259303228651075
,0.5259051307926683,,,0.9771197070548376,,,,,,0.5255632743212618,1.493850557352308,,,0.24106493700357898,0.004794520547945206,0.43379480851078134,0.9767775532010063,0.5015022305837487,,,,,0.9767775532010063,,,0.44664949461830517,0.5390012314768097,,,0.4912896268249146,,0.7807865056048099,0.5254494309697135,,0.3799712275443652,,1.0678869622258147,,,,,0.5256774295724034
,0.010958904109589041,,,0.02054794520547945,,,,,0.02089041095890411,0.015182648401826484,0.016210045662100457,,,0.0091324200913242,,0.007648401826484018,0.02054794520547945,0.0038812785388127853,,,,,0.02054794520547945,,,0.011872146118721462,0.0038812785388127853,,,0.0028538812785388126,,0.0038812785388127853,0.015182648401826484,,0.014041095890410958,,0.0038812785388127853,,,,,0.015182648401826484
,0.5647445084189618,,,,,,,,,0.6538789497119357,,,,0.2587290773402505,0.003984517304189436,0.09169819261280834,,0.09396248979868725,,,,,,,,0.6043356771721407,0.10981634612525859,,,0.07355655476807188,,0.40715430145870296,0.6530826700502845,,0.31087440453685966,,0.40715430145870296,,,,,0.6585633869832079
,0.6913772328897263,,,,1.4812834649509443,,,,,1.700626966958444,,0.08333333333333333,,0.4372670672426042,0.005952380952380952,0.3224884204984144,,0.28242304271727803,,0.017857142857142856,0.017857142857142856,,,,,0.517346368538433,0.31046440338658937,,,0.2691261775330247,,0.44777561064920957,1.7021103562687323,,0.8814929611875161,,0.44777498169465785,,,1.4816214665325367,,1.7270112871425511
,0.5908338656789696,,0.05145719489981785,0.7710429340406534,1.4700102896248601,,,0.05145719489981785,,0.8501630004947462,,,,0.4066778353084707,0.0025045537340619307,0.13610439096299715,0.7702661681418242,0.1707556025732348,,0.0053506375227686705,0.006261384335154827,,0.7682901273973523,,,0.3935575578591414,0.14884033337140698,0.05145719489981785,,0.11931050123849556,0.13570127504553733,0.42516756998975314,0.8496999314432842,0.05145719489981785,0.35874721039608093,0.05145719489981785,0.4247109489851869,0.05145719489981785,,1.4627100141427667,,0.8515401686654025
,0.5381372108690771,,0.06466302367941712,,,,,0.06466302367941712,,0.6438084811737407,,,,0.224632894178706,0.0007969034608378871,0.10964331162512164,,,,,,,,,,0.3061980687177184,,0.061133879781420764,,0.16277447164208897,,0.4288500885794844,0.643694325922599,0.06466302367941712,0.3766783317114555,0.06466302367941712,0.428735933328343,0.06466302367941712,,,,0.6544124435461737
,0.5163529498549193,,,,1.4819675728299404,,,,,0.508730084227225,,,,0.2572039667122867,0.003870673952641166,0.15689656373310898,,0.11258434270485376,,0.007627504553734062,0.007741347905282332,,,,,0.37012130180337016,0.21393128141463538,,,0.13020321589475511,,0.4111158662815534,0.508730084227225,,0.4119988519649778,,0.41100044615228293,,,1.4816212642089839,,0.5083866776338184
,0.5693815355027209,,,0.959204653280005,,,0.19651642273705988,,,0.5127757468116968,,,,0.2809969985953835,0.003529143897996357,0.10761915391600452,0.9572561234678493,0.19198716159238768,,,,,0.9569127116764317,0.9853142076502732,,0.35175137135875323,0.1417549514835875,,,0.0777356265294281,,0.41105434538513363,0.5130037454143866,,0.4137457855644459,,0.4127616837587644,,,,,0.5136943531491933
,0.6441825304354887,,,0.7126533358317585,,,,,,0.8318684691143028,,,,0.41728804002034847,0.00546448087431694,0.1898627912095079,0.7078344449343109,0.2695138129956957,,,,,0.7070330153266341,,,0.45894268434807955,0.38121971191430615,,,0.16134033983379029,,0.4626207051426005,0.831623294768101,,0.8701136207795385,,0.4629631708960252,,,,,0.8358779918622463
,,,,2.7652879839257407,,,,,,0.617358420301036,,,,0.35913252646170574,0.001138433515482696,0.16011905766370835,2.76448889716775,,,,,,2.761977481642636,,,0.48989630834920234,,,,0.2581401412829436,,0.4340865708511116,0.6113047610950075,,0.8247555788921355,,0.4340865708511116,,,,,0.6175867308033192
,0.5723030623520137,,,,,,,,,0.7216090121982216,,,,0.3233725722531886,0.0012522768670309653,0.13798965678726946,,0.1932723013851337,,,,,,,,0.42144795151940284,0.19646922673641914,,,0.1620460355468302,,0.40763343064600643,0.7234172583952984,,1.4582290034466832,,0.40763343064600643,,,,,0.7351576333953166
,1.517455070264032,,,,,,,,,1.644644584647971,,,,1.4001478996197758,0.008162768031189083,,,,,,,,,,,1.4158747602961759,,,,,,,1.6526314339075976,,1.1793836193704177,,,,,,,1.6471516439179923
,0.38450597118132285,,,,,,,,,1.2981056354725533,,,,0.29939432114306563,0.007855191256830601,,,0.17588530773372962,,,,,,,,0.5192937299777939,0.17337452116316723,,,0.16909778665681227,,0.4224645682062031,1.2977631697191285,,0.5979745267605341,,0.4224645682062031,,,,,1.3342972406710079
,0.5206757338198349,,,,1.4486785845305634,0.0009107468123861566,,,,0.7359081392286791,,,,0.2232540737180102,0.0009107468123861566,0.09902787083211922,,,,0.008765938069216758,0.010018214936247723,,,,,0.6578220938123863,,,,0.14009180313433828,,0.41067942145254677,0.7360222944798207,,0.5809373464345597,,0.41067942145254677,,,1.4484502740282805,,0.7363647602332454
,0.0091324200913242,,,0.1141552511415525,,,,,0.02237442922374429,0.024657534246575342,0.013470319634703196,,,0.009817351598173516,,0.005936073059360731,0.1141552511415525,0.00993150684931507,,,,,0.1141552511415525,,,0.02363013698630137,0.007990867579908675,,,0.0038812785388127853,,0.007648401826484018,0.024657534246575342,,0.012328767123287671,,0.007648401826484018,,,,,0.024657534246575342
,0.7174728115772635,,,,1.6702025080690261,,,,0.19970293542323636,1.0802632757980937,,,,0.34862423962932343,0.003301457194899818,0.25775829943228673,,,,0.026183970856102003,0.02686703096539162,,,0.9700591985428051,,0.5031593582431536,,,,0.47918585410106607,,,1.0812938178311264,,0.8286554627884997,,,,,1.5832617642646767,0.01605191256830601,1.0810327170251937
,0.3093914537734459,,,,1.3298887280533405,0.008310564663023679,,,,0.6003595610520003,,,,0.4407471145042105,0.00853825136612022,0.08820773550122547,,0.25142772656148243,,0.010359744990892532,0.011839708561020037,,,,,0.40069541825250304,0.16344395004467502,,,0.14109036399428498,,0.405698222199738,0.6000170952985756,,0.6486365674813107,,0.405698222199738,,,1.3303500792478713,,0.6019609055471804
,,,,,,,0.8436072428490236,,,,,,,,,,,,,,,,,0.908356102003643,,,,,,,0.006375227686703097,,,,,,,,,,,
,0.4388862117056149,,,,,,,,,0.615275812631213,,,,0.24660593185387464,0.0010245901639344263,0.09134446936823895,,,,,,,,,,0.3900776300178132,,,,0.10758807736801734,,0.3959952092222472,0.6151603925019425,,0.41522326496326634,,0.3958810539711056,,,,,0.6156208081408957
,0.5204823215114409,,,,,,,,,0.6423654469904799,,,,0.2864034896952815,0.007373595505617977,0.21309659080686558,,0.302024892639153,,,,,,0.9490870786516854,,0.45298728860524967,0.2219554577412513,,,0.22569006322641133,,0.43299971291219463,0.6417946707347721,,0.4267699483903621,,0.4328855576610531,,,,0.017907303370786515,0.6534931722461232
,0.52251777690583,,,,1.3557689637694692,,,,,0.6650203687571753,,,,0.28283253260824565,0.0028460837887067394,0.12954387015160648,,0.14974612298523143,,0.006944444444444444,0.00808287795992714,,,,,0.3474794218245263,0.13659255281111332,,,0.11180964452494882,,0.4121812386156648,0.6651296316404107,,0.5340513183138942,,0.4121812386156648,,0.039503642987249545,1.356111429522894,,0.6687020672019548
,0.5793856201811514,,,,,,,,,0.812777902537615,,,,0.38944531776330554,0.001138433515482696,,,,,,,,,,,0.30280522494198664,,,,,,,0.8112935723731816,,0.5413126606282905,,,,,,,0.8139169598522844
,0.5882665264996549,,,,,,,,,0.858572535775953,,,,0.3238573233975092,0.0034153005464480873,,,0.15385883121060553,,,,,,,,0.5151504284203006,0.4234567457493669,,,0.16605476635307773,,0.4284275348936813,0.8602960249726572,,0.4548514283294104,,0.428427221280354,,,,0.009107468123861567,0.8875593177292207
,0.523037839658657,,,,,,,,,0.7541189408876924,,,,0.3161900275349074,0.0036429872495446266,0.1535533024066036,,0.24683566380596472,,,,,,,,0.41378685145106653,0.16693577089377667,,,0.14601865481749832,,0.43637747336377475,0.7545743142938854,,0.6022076818744795,,0.4190258751902588,,,,,0.7591399091090311
,0.46221962996568583,,,,,,,,,0.7554915147741017,,0.0875,,0.31208124982606555,0.021354166666666667,0.5564324584737745,,0.552379897542183,,,,,,,,0.6250894911403178,0.5523465365894331,,,0.5426277367846891,,1.4263840201705125,0.75546534738129,,0.532612841889544,,1.4266123306727956,,,,0.027604166666666666,0.7561659793238262
,,,0.10480147737765466,2.289975532198482,,,,0.10353185595567867,,0.8223283361060859,1.526764039730749,,,0.5502486694426075,0.0024238227146814403,0.28960147850928974,2.2892243926711964,,,,,,2.2878065824267924,,,0.7085799454904216,,0.09833795013850416,,0.32430059731149996,,,0.819810573120168,0.10341643582640812,0.976164708932012,0.10341643582640812,,0.10353185595567867,,,,0.8228981766630138
,0.5334126469470223,,,1.2886768497966463,,,,,,0.6393128492854909,,,,0.28146364183579675,0.007172131147540984,0.16998712088987633,1.2856088890344572,0.3002406523021335,,,,,1.2915430906962582,0.9349954462659381,,0.46512889073872155,0.23862875908909414,,0.9756375227686703,0.19936640267271102,,0.42400901917124456,0.638628229678235,,0.834356869958944,,0.4235486140147068,,,,,0.642268104348905
,0.65244890116025,,,,1.7918272149900862,,,,,1.3291582090649428,,,,0.6605348388728518,0.012864298724954462,0.24897406305824704,,0.3893968578240954,,0.010473588342440802,0.011270491803278689,,,0.9250910746812386,,0.6518997485557834,0.3654829508959351,,,0.24260767344256687,,0.5137419614062021,1.3298450396747186,,0.5486018734148562,,0.513856430270671,,,1.792626301748077,0.03346994535519126,1.327091363052267
,0.6342540495796796,,,,,,,,,1.070945509326946,,,,0.3452907936979983,0.0028460837887067394,0.21093954611792048,,0.261949552140963,,,,,,,,0.5837102547659421,0.244264406438697,,,0.2361898701660342,,0.3963152147490043,1.073231760879072,,0.8259229397065114,,0.3962010594978627,,,,,1.0753204379375314
